pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge	rank
GOBP_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	0.0926370548219288	0.363497389588154	-0.341018006717565	-1.18163589743753	925	193	FOXO1,RORA,PRKN,PPP1CA,PGM2,INPP4B,CSGALNACT1,INPP5A,STK40,SOGA1,FAM3A,IDUA,GYS1,B4GALT1,SESN2,UGP2,PCDH12,PTPN2,PRKCE,BAD,HDAC4,ZMPSTE24,FAM3C,PPP1CB,MIDN,ADIPOR1,PFKFB4,SLC5A3,PGD,NLN,PPP1R3F,RB1CC1,PRKAG2,DDIT4,PPARA,SDHAF3,IRS1,IDH1,GNPTG,PPP1R2,ENOSF1,SIRT7,GALK1,ZNF692,FBP1,STK11,OCRL,HK3,NCOR1,NAGK,NCOA2,SIRT6,NTSR1,POMK,PCK2,SORD,STAT3,IMPA1,RPTOR,DGKQ,GABARAPL1,AGL,ABHD10,GPD2,HKDC1,ITPK1,GPER1,BCKDK,CLK2,GNE,BRAF,MTOR,TPI1,HK2,COQ2,PPP1R3B,PYGM,GOT1,NDST2,NR1D1,RBKS,KHK,EP300,EXT1,GALK2,PLEK,MECP2,MLST8,MLYCD,GUSB,INSR,USP7,SORBS1,PPIP5K1,BPNT1,IMPA2,PPP4R3B,PFKFB3,HK1,INPP1,MTMR2,FCSK,SHPK,PPIP5K2,B3GNT2,PPP1R3D,TKFC,PDK3,TP53,LEPR,GSK3A,PTGES3,AKT1,PTK2B,IRS2,GAA,AOAH,CD244,PTAFR,PYGL,PER2,OGT	2853
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	0.0927597272362615	0.363765764738107	-0.361660509127982	-1.21894554225516	924	119	PRKAR1B,ACTG1,CASK,STXBP5,ATP2A2,PRRT2,SH3GL1,TOR1A,PLD2,PRKCB,ACTB,SCRIB,DNM3,RAP1A,P2RX7,CLSTN1,AP3B1,FBXL20,NAPA,ARF6,GIT2,CDK5,STX2,DNM2,SNAPIN,NSG1,GAK,RAP1B,SNAP47,VAMP2,PSEN1,BTBD9,VPS18,SLC4A8,SYP,BIN1,AP3M2,STX3,SNAP29,NLGN2,TBC1D24,FCHO2,DGKQ,AMPH,ITSN1,AP3S1,PPP3CB,BRAF,ATAD1,ITSN2,PPP3CC,AP2B1,VAMP4,STX4	2854
GOBP_HINDBRAIN_MORPHOGENESIS	0.0931663837011885	0.365046566076103	-0.482958917680224	-1.3412023532984	877	22	RORA,ZNF365,WHRN,GBA,AGTPBP1,CDK5	2855
GOBP_RESPONSE_TO_PROGESTERONE	0.0931952662721894	0.365046566076103	-0.474755495762451	-1.33787059179439	881	24	TGFB1,MBP,FOS,TXNIP,BAD,FOSL1,IGF1R,NR1H3,TSPO,NCOA2,GPI,SREBF1,TRERF1	2856
GOBP_REGULATION_OF_CELL_KILLING	0.0933631012786686	0.365490364935535	-0.395870305054821	-1.27040134354058	919	65	HLA-B,PTPRC,HLA-A,IL7R,KLRB1,IL12RB1,HSP90AB1,CD226,LAG3,STAT5B,GFER,ITGAM,HLA-E,P2RX7,TAP2,IFNG,B2M,CD59,HLA-G,CX3CR1,HLA-DRA,VAV1,SH2D1A,TYROBP,MICA,SERPINB9,MR1,SPI1,HLA-F,BCL2L1,NCR3,RIPK3,PIK3R6,PPP3CB	2857
GOBP_POSITIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH	0.0935346242205448	0.365734569151745	-0.52707447172876	-1.35922750718877	854	15	FOXP1,FBXW7,TNF	2858
GOBP_HEART_TRABECULA_MORPHOGENESIS	0.0934893294334308	0.365734569151745	-0.514685377360093	-1.35899215603787	862	17	TGFBR3,BMPR1A,TGFBR1,NOTCH1,ENG,SRF,FKBP1A,S1PR1,RBPJ,OVOL2	2859
CORRE_MULTIPLE_MYELOMA_UP	0.182857142857143	0.365873846920967	-0.414268991978101	-1.22177252505722	1759	34	ATXN1,MYO1D,CSGALNACT1,SLC25A23,SAMSN1,SLC7A5	2860
LEE_AGING_MUSCLE_UP	0.183164128595601	0.366168567453978	-0.439842917121521	-1.23296899659703	1731	24	HINT1,FOS,CDC42,ATF3,RAB1A,TGIF1,GADD45A,ARHGDIB,STARD7,DCTN1	2861
GOMF_SPHINGOLIPID_BINDING	0.0937868870050435	0.366293541205012	-0.501159210221636	-1.35409377648744	873	19	CPTP,SELL,VDAC1,LAPTM4B,CERT1,LYN,VDAC2,S1PR1,MAP1LC3B,CLIP3,PHB2	2862
HP_CONGENITAL_HYPOTHYROIDISM	0.0937868870050435	0.366293541205012	-0.501150242201134	-1.35406954558336	873	19	ZBTB20,GLIS3,TRAPPC9,KDM6A,TXNRD2,TG,ATP6V1B2,THRA,TBC1D24,PRKAR1A	2863
MILI_PSEUDOPODIA_CHEMOTAXIS_DN	0.183581641835816	0.366683540705163	-0.309025575081785	-1.09571482968596	1835	350	CTNNA1,NEAT1,HLA-A,RPL12,DUSP1,RPS10,NPC1,MALAT1,TAPBP,SNX29,LDLR,RACK1,GNB1,AGFG2,CLIC1,EIF1,SERPINF1,RARA,FOS,SOCS3,SLC35F6,PLXNA3,POFUT2,MED15,VCL,TMEM109,TXNIP,P2RX4,ABCA2,LIME1,ELOVL1,FGFR1,TLN1,PDE7A,CLSTN1,ASAP1,ZSWIM8,TAP2,SLC6A6,CHPF,RPAP1,FLNB,IGF1R,LGMN,DEGS1,ATP5IF1,MTCH2,POLDIP3,FUS,MATN2,TGIF1,CLCN6,TTC7A,ANKRD11,PPP1R10,BIRC2,SLC23A2,DPF2,DIDO1,BTG1,ZDHHC5,DGCR2,ARMC9,PLXNB2,PIGM,FAM53B,PCNX3,ITGA3,GLG1,SGMS1,GGCX,NAGA,PTPRA,SLC1A4,LY6E,MAPK8IP3,SLC11A2,FIBP,THRAP3,CHST12,SLC38A10,CHUK,GPR108,RGS3,RRBP1,GPAA1,FAM171A1,CYBC1,RAB5B,POLG,LRRC8C,PUF60,FADS3,SEL1L,NISCH,ACLY,NAGK,ZFYVE27,RPS24,RANBP3,PAN3,ZFP36,PI16,ITGA5,AREL1,SLC39A7,GPI,SLC2A1,UBE2I,IGSF8,POR,THBS3,VASN,SIRT3,RIOK1,SCPEP1,PDIA5,HNRNPDL,TRA2A,GRN,MAST4,NCEH1,SLC44A2,EIF2AK3,NAA40,ABCC10,CCNY,ARHGAP17,GLA,ATAT1,PNPLA7,HTT,BCAP31,MFSD11,SREBF2,PHB2,MPG,PKD1,NFKBIZ,CNNM2,CHPF2,ABCA3,SFI1,DAG1,PDIA6,ACTL6A,RBX1,TM9SF2,DIAPH1,KLF3,SYVN1,SNRNP48,KHK,GAS5,PLD3,SLC38A2,SCAMP2,KCNN4,BAIAP2,SBNO2,SUN1,SPNS1,TIMP2,SFSWAP,USP7,C1S,NEDD4L,CNOT3,CCNT2,ITPRIP,ATP1A1,ZMIZ1,SEMA4C,WWP2,SMG5,BCL9,DCBLD1,EPB41L2,CUX1,ADNP2,CKAP4,SPTLC1,ABCC5,SCFD1,SEC61A2,TM9SF1,USP14,B3GNT2,TMED7,PSAP,GMPR2,TLR2	2864
HP_PROMINENT_DIGIT_PAD	0.0939461429439158	0.36670183460112	-0.391414256481351	-1.26285331307231	927	69	FOXP1,TNRC6B,SPTBN1,ARID1B,KMT2E,KANSL1,HUWE1,DOCK3,DDX6,FBXW11,KDM6A,SLC12A2,SVBP,KDM4B,MAPK8IP3,ZNF407,BCORL1,CREBBP,PTPN23,SETD1A,TRAPPC4,MED12L,MADD,TBL1XR1,TCF20,NAA10,HTT,KAT8,BPTF,ACTL6A,ZNF292,EP300,EZH2,BCOR,CNOT3,EMC10,TRIP12,ZMIZ1	2865
GOBP_STRESS_FIBER_ASSEMBLY	0.0940438871473354	0.366869692468825	-0.389598884556972	-1.26258101029872	929	72	ACTG1,PHLDB2,ARHGEF18,SMAD3,TGFBR1,CDC42,PIK3R1,WASF2,S100A10,CLASP1,EPHA1,RHOA,RGCC,TSC1,SRF,NF2,EVL,PAK2,F11R,PHACTR1,PPFIA1,ROCK2,PXN,FAM171A1,WAS,CUL3,ARAP1,S1PR1	2866
GOCC_MICROVILLUS_MEMBRANE	0.0943004047697188	0.36722837663603	-0.52641530995531	-1.35752765097827	861	15	EZR,MSN,SYTL1,SLC7A5,SLC6A6	2867
GOBP_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION	0.0944098019910294	0.36722837663603	-0.526092151720557	-1.3566942857037	862	15	PRKCH,NFKB1,ABCG1,NFKBIA,PPARA,NR1H3,NR1H2,ABCA1	2868
GOBP_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY	0.0944098019910294	0.36722837663603	-0.525940298300701	-1.35630268384021	862	15	PRKAR1B,PKIG,SESN2,PRKAG2,SPATC1L,PRKAR2A,PRKAR1A,HTT,ATP2B4	2869
HP_INCREASED_CIRCULATING_ANTIBODY_LEVEL	0.0943262411347518	0.36722837663603	-0.392737727883472	-1.26482570523964	930	67	IL2RB,IL2RA,IL7R,PSMB9,IL12RB1,PSMB8,TGFB1,SEMA4D,CD40,VPS33A,IKBKG,TPP2,STAT5B	2870
GOCC_OUTER_MEMBRANE	0.0943471735867934	0.36722837663603	-0.341414237083618	-1.18222009826627	942	190	SYNE2,BAK1,ACSL6,PRKN,RAC2,MLXIP,CPTP,MICOS10,ENO1,SFXN2,DMPK,PPP1R15A,VDAC1,BCL2,CASP8,ATP5MC2,ITPR3,MUL1,CNP,UBA52,CHCHD6,TMEM109,RPS27A,AMBRA1,TOMM20,TOMM6,BAD,SPIRE1,TRAF3IP3,MTCH2,ARMCX6,UBC,CYB5R3,FOXO3,TOMM7,THG1L,BNIP3L,TUFM,PSEN1,PLEC,HMOX1,SYNE3,SLC11A2,VAMP1,BAX,OPA1,VDAC2,TSPO,STARD7,SYNE1,RMDN3,ANKH,CYB5A,FIS1,MOAP1,HINT2,SLC25A46,MIEF1,VAT1,CHCHD3,UBB,PI4KB,RSAD2,BCL2L1,LPIN1,BRI3BP,CYB5B,RNF185,ATAD1,ATF2,MTOR,PHB2,MTX1,BCL2A1,HK2,SNN	2871
GOBP_DEFENSE_RESPONSE_TO_FUNGUS	0.0945073552756906	0.367394602701669	-0.479089610086956	-1.34055943566916	892	23	COTL1,ZBP1,S100A9,FAM3A,S100A8,PLCG2,SPON2,CX3CR1,S100A12,IL17RC,SPI1,BCL10,CLEC4E,USP15,TRIM62,CARD9,GNLY	2872
GOBP_ENDOCARDIAL_CUSHION_DEVELOPMENT	0.0946062567421791	0.367565874020918	-0.505894503126839	-1.35181081260012	876	18	TGFBR2,TGFB1,BMPR1A,MDM4,TGFBR1,CITED2,NOTCH1,ENG	2873
HP_ABNORMALITY_OF_LOWER_LIP	0.0946662663864705	0.367585931241092	-0.343557139832066	-1.1849077485905	945	178	AFF3,EDARADD,RPS6KA3,STRADA,RASA2,ZBTB20,RBMX,PSMB8,ERCC5,ARID1B,SHOC2,KANSL1,CHN1,HECW2,HUWE1,IDUA,MCOLN1,SLC25A24,MBD5,GTF2IRD1,RRAS,YY1,USP9X,PPP1CB,RPL10,GBA,IGF1R,GDI1,MAFB,DOCK7,KAT5,KDM6A,MED25,AIP,DPF2,BCL7B,SMARCD1,POMGNT1,SPRED2,SETD1B,CHD2,RAB39B,SYNGAP1,FRMD4A,RIT1,NAGA,SYP,CAMTA1,FTSJ1,ATP6V1B2,KMT2C,LZTR1,OCRL,FUCA1,SMARCA2,ADNP,PIGL,TBC1D24,KNSTRN,DYRK1A,SMARCE1,DNAJC30,NFIX,SLC2A1,TBL2,ZSWIM6,MED12L,REV3L,HRAS,TBL1XR1,AGA,HCFC1	2874
CHEBOTAEV_GR_TARGETS_DN	0.184261427262547	0.367721020637964	-0.375159423435224	-1.18484335642143	1809	58	S100A4,COTL1,PHLDB2,TCEA3,ZFP36L1,DMPK,CNN2,JAZF1,RHOBTB3,SLC39A10,SH3KBP1,FCGBP,TSC22D1,SLC14A1,SIPA1L3,SARDH,STAG3,SYNE1	2875
GOBP_MOTOR_NEURON_AXON_GUIDANCE	0.0949298813376483	0.368396100014429	-0.505353984516805	-1.35036648201946	879	18	MYCBP2,RAC2,CHN1,PLXNA3,RHOH,CDK5,RNF165,ERBB2	2876
GOBP_RESPONSE_TO_CAMP	0.0952283432316199	0.368562265743684	-0.419039390028083	-1.29720896893644	929	47	RAPGEF1,DMTN,EZR,ZFP36L1,FOS,RPLP0,RAP1A,FOSL1,KCNQ1,BCKDHB,DUOX1,BIRC2,RAP1B,BSG,STAT1,FBP1,AKAP6	2877
GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	0.0952332242225859	0.368562265743684	-0.416928196516019	-1.29416078463991	930	48	PLAAT3,FABP5,LDLR,CAPN2,ENPP2,PNPLA6,PCYT1A,LPGAT1,PLAAT4,LPCAT1,PLA2G15,GDPD3,LIPC,SCARB1,NR1H3,PEMT,NR1H2,PLB1,GPAT4,SLC44A2,TMEM86B,PNPLA7,CETP,ABCA3	2878
GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1	0.0951114747392105	0.368562265743684	-0.415526904161163	-1.29176955810616	929	49	RORA,ZBP1,RBMX,GBP1,NFKB1,CD40,HIF1A,GBP3,RPS6KA5,YY1,CACTIN,EGR1,SIRPA,IL1R1,TANK,XCL2	2879
GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	0.0950693530424218	0.368562265743684	-0.391055679833273	-1.26086381978525	938	68	FOXO1,RORA,PRKN,SOGA1,FAM3A,SESN2,PTPN2,BAD,ZMPSTE24,FAM3C,MIDN,ADIPOR1,NLN,PPARA,SDHAF3,IRS1,SIRT7,ZNF692,FBP1,STK11	2880
GOBP_SPINDLE_ASSEMBLY	0.0952476640208982	0.368562265743684	-0.366795196277769	-1.22530199858149	947	103	TUBB,ZNF207,NDC80,CHMP6,STAG2,NEK6,RPS3,KIF3B,CLASP1,CHEK2,CHMP7,HSPA1A,CHMP4B,RHOA,HAUS6,MAPRE2,CHMP2B,MAPRE1,SPICE1,SMC3,RAB11A,GOLGA2,TUBGCP3,FLNA,LSM14A,WRAP73,ABRAXAS1,NEK7,WASHC5,KIF2A,TOGARAM2,AAAS,NCOR1,CCSAP,KIFC2,CHMP1A,STARD9,HAUS5,CEP192,HAUS7,HAUS4,SENP6,CHMP2A,CSNK1D,HAUS8,CEP63,DYNC1H1,INCENP,CHMP1B,RACGAP1,STAG1,CHMP3,TUBGCP2,CHMP5,INO80,DRG1	2881
GOBP_IMMUNE_RESPONSE_TO_TUMOR_CELL	0.0954392806846495	0.369090628475777	-0.512948070238871	-1.3544049133179	880	17	HLA-A,ADAM15,IL4I1,CD226,NKG7,HMGB1,MICA,MR1	2882
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	0.0955771305285868	0.369243497156291	-0.505017483092281	-1.34946730983768	885	18	FUT7,ETS1,TNF,ITGB2,ST3GAL4,RHOA	2883
HP_DECREASED_ACTIVITY_OF_THE_PYRUVATE_DEHYDROGENASE_COMPLEX	0.0955889984431759	0.369243497156291	-0.444829675323349	-1.31591471706879	920	33	NDUFAF6,NDUFS7,MTFMT,NDUFA12,SLC39A8,PDP1,PDHX,NDUFA13,NDUFV2	2884
GOBP_ENDOCARDIAL_CUSHION_MORPHOGENESIS	0.095831965868067	0.369543058255342	-0.524786281405213	-1.35332668786195	875	15	TGFBR2,TGFB1,BMPR1A,MDM4,TGFBR1,NOTCH1,ENG	2885
HP_ABNORMALITY_OF_CIRCULATING_FIBRINOGEN	0.0958289885297185	0.369543058255342	-0.45358424152464	-1.32422027003553	918	30	ZBTB16,PML,RARA,SPTB,STAT5B,NPM1,SLC37A4,IRF2BP2,UNC13D,STXBP2,LYST	2886
HP_ABNORMALITY_OF_THE_THORACIC_CAVITY	0.0957228048529714	0.369543058255342	-0.425386847661412	-1.30163526096244	930	43	FOXP1,HLA-B,BIRC3,NCF4,BCL2,PDGFB,FBLN5,RHBDF2,MALT1,CYBB,NF2,BCL6,TRAF7,CYBC1,PRKCD	2887
LEE_TARGETS_OF_PTCH1_AND_SUFU_UP	0.185362303773781	0.369596315263722	-0.414559243180335	-1.21816149560621	1782	33	LYZ,IER5,CTSS,CDK6,CKLF,RPL23,MAGOHB,PPAN,B2M,IRS1,CCND2	2888
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT	0.0959150981177413	0.36965094168206	-0.348215253993747	-1.19418425712507	957	159	PRKN,FYN,FBXW7,RAC2,SMAD3,HSP90AB1,PRR5L,TGFB1,LDLRAP1,EZR,RUFY3,PDCD5,TRIM46,MSN,HUWE1,USP36,CPSF6,ITGB2,ITGAM,ZPR1,ANK3,PIK3R1,GAS6,EHD1,VPS11,IFNG,HTRA2,CDK5,SNAPIN,TOMM7,BORCS5,NMT1,RAB29,VAMP2,PSEN1,FLNA,HSP90AA1,HPS4,STK11,ERBB2,ERGIC3,UBE2L3,ANP32B,ECT2,CAMK1,PRKACA,PTPN23,SAE1,PRKCD,SIRT6,FIS1	2889
HP_ABNORMALITY_OF_THE_UPPER_RESPIRATORY_TRACT	0.096009600960096	0.369802497491128	-0.325940941056583	-1.14847996800254	959	293	FOXP1,TBK1,HLA-B,LMNA,RUNX2,TAF15,SPTBN1,IL7R,PSMB9,ADARB1,RAC2,TAPBP,HIRA,PNP,PSMB8,TGFB1,DDRGK1,WIPF1,NFKB1,ARID1B,KANSL1,MDM4,CTLA4,NCF4,MYSM1,HYOU1,GAS8,TINF2,CXCR4,PIK3R1,HDAC4,FGFR1,DCLRE1C,USP9X,TAP1,TAP2,RPL10,CHEK2,NPM1,SMCHD1,FLNB,ARSB,NHP2,IRF2BP2,FUS,DPF2,STXBP2,ATM,FCGR2A,SMARCD1,CAPN15,VPS13B,CHMP2B,SH3KBP1,UFD1,CYBB,IRF8,ALG12,STAT1,IDH1,ICOS,RTEL1,JAK3,ZNF699,FLNA,ADA2,DNAH11,MSH6,STK11,SH2D1A,DNAH1,NFKB2,CD79B,STX3,FCGR3A,CREBBP,CYBC1,IVNS1ABP,NOTCH2,PUF60,NIN,MSH2,FUCA1,PRKCD,TNFRSF1A,ANKH,PRPS1,WAS,LONP1,DCTN1,DNAI2,SMARCA2,DNAL1,ADNP,TBC1D24,TRIM37,SMARCE1,RSPH3,CCNF,NFIX,PCNT,STAT3,POR	2890
ZWANG_EGF_PERSISTENTLY_DN	0.185789528038831	0.370126314329313	-0.402467321033525	-1.20928326453739	1798	39	FOXP1,DOCK10,ITPR3,LSM14B,ORMDL2,TTC7A,SLC16A5,RPP25L,RFC1,ANKH,PCK2,UNC93B1,DALRD3	2891
MODY_HIPPOCAMPUS_NEONATAL	0.18602638979018	0.370269912272778	-0.472265112280367	-1.24593816446489	1719	17	ACTG1,TUBB,FABP5,CCT7	2892
JEPSEN_SMRT_TARGETS	0.186184565569347	0.370269912272778	-0.466801953430659	-1.24406827008867	1724	18	IGF2R,MGA,TIMP1,ZBTB5,EGR1,HMOX1,LIMS2,METRN,ABCA1	2893
GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	0.0962006561540904	0.370325558612702	-0.478311958445474	-1.33838345809898	908	23	SMAD3,HDAC7,TNF,SEMA4D,CDK6,CRIM1,NOTCH1,TOB1	2894
HP_INCREASED_CIRCULATING_IGG_LEVEL	0.0968165408598622	0.370645228965372	-0.524215843980121	-1.35185563532402	884	15	IL7R,PSMB8,TGFB1,TPP2	2895
GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	0.0968165408598622	0.370645228965372	-0.524129443619704	-1.35163282478622	884	15	HDAC4,DDIT4,PPARA,FBP1,PARP1,TSPO,NCOR1,SIRT6,FIS1,STAT3	2896
GOBP_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY	0.0966631908237748	0.370645228965372	-0.452937397758582	-1.32233183664622	926	30	TWF1,RAC2,DMTN,ACTR3,AUTS2,CAPZB,CDC42,PIK3R1,WASF2,TWF2,DNM2,ARPC2,HSP90AA1,WAS,ACTR2,ABI3,RAC1	2897
HP_ABNORMAL_T_CELL_SUBSET_DISTRIBUTION	0.0968367346938775	0.370645228965372	-0.409222351996998	-1.28360935848793	948	53	ITK,IL2RA,IL7R,PNP,WIPF1,CASP8,MYC,DCLRE1C,AP3B1,ATM,LCP2,CD3G,IVNS1ABP,PRKCD,WAS,KNSTRN,CTPS1,OTULIN,ATP6AP2,BCL10,BLM,CD3D,CASP10,RFXANK,PIK3CD,RASGRP1,EPG5,SYK,NCKAP1L,CIITA,RFX5,EXTL3,HLA-DPB1,LAT,LEPR	2898
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	0.0966721110657411	0.370645228965372	-0.410106764698817	-1.28357126786613	946	52	ERN1,BAK1,PRKN,ATF4,PML,PPP1R15A,BCL2,NCK2,HYOU1,PTPN2,HSPA1A,TRIB3,BAX,OPA1,PTPN1,APAF1,CREB3,BAG6,XBP1,BCL2L1,EIF2AK3,TXNDC12,HERPUD1,SYVN1,BBC3,ATP2A1,TMBIM6,QRICH1,ITPR1,LRRK2,CASP4	2899
HP_INCREASED_INTRACRANIAL_PRESSURE	0.0966099969459432	0.370645228965372	-0.401941610438995	-1.2744040689969	948	58	HLA-B,GNA11,CCM2,TGFBR2,BMPR1A,USF3,STAT4,UBAC2,PDGFB,RPS20,NF2,GALK1,MSH6,TRAF7,CCR1,VHL,MSH2,SDHC,SMARCE1,PRKAR1A,TLR4,NLRP3,APC,SEMA4A,BRAF,ERF,BAP1,PIK3CA	2900
GOBP_CELLULAR_RESPONSE_TO_UV	0.0964867874860788	0.370645228965372	-0.390665468323041	-1.25960567778479	952	68	RPL26,BAK1,CRIP1,ATF4,MYC,TIMP1,PIK3R1,YY1,PTPRK,N4BP1,NPM1,USP28,PCNA,USP47,CDKN1A,RUVBL2,STK11,BAX,PARP1,XPA,CREBBP,DHX36,TRIAP1,PRKCD,TP53INP1,TMEM161A,SDE2,HYAL2,KDM1A,RBX1,EP300,SMPD1,NEDD4,ERCC4,MAPK13,ZBTB1,INO80,POLD3	2901
GOBP_CARBOHYDRATE_CATABOLIC_PROCESS	0.0967385850476668	0.370645228965372	-0.363911638352539	-1.22121248041734	963	110	PFKP,FUT7,ZBTB20,PPP1CA,PGM2,ENO1,HIF1A,HEXB,ALDOA,NUDT5,PGK1,BAD,P2RX7,HDAC4,IFNG,PGD,GALM,RB1CC1,PRKAG2,DDIT4,PPARA,FUT10,PSEN1,ARNT,ENOSF1,NAGA,GALK1,DHTKD1,FBP1,GLYCTK,GM2A,ENO2,HK3,NCOR1,SIRT6,ZBTB7A,BPGM,GPI,SORD,STAT3,RPTOR,GABARAPL1,AGL,ADPGK,ABHD10,GPD2,HKDC1,FUT4,MTOR,TPI1,HK2,PPP1R3B,PYGM,RBKS,EP300,MLST8,GUSB,INSR,TKTL1,ALDOC,PRXL2C,HK1,PKM,CTBS,PPP1R3D,TKFC,TP53,FUT8,ARL2,GSK3A,GAA,AOAH,SLC2A6,PYGL,OGT,GALT,SLC25A12,PHKG2	2902
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST	0.0965641590704197	0.370645228965372	-0.354918212706921	-1.20731939930119	963	136	SLAMF1,TNFRSF4,NPC1,RNASEK,HSP90AB1,RPSA,LDLR,NUP153,P4HB,TCP1,CHMP6,CR1,IFITM1,IFITM2,DDX39B,LGALS1,CXCR4,GAS6,THOC1,CHMP7,HSPA1A,CHMP4B,TRIM25,CTSL,XPR1,CHMP2B,BSG,VPS4A,TRIM27,VPS18,ALYREF,SELPLG,LY6E,F11R,SCARB1,UVRAG,HMGB1,PC,RAB7A,ITGA5,TNFRSF14,TRIM26,CHMP1A,IFITM3,BCL2L1,TRIM68,PPIA,CHMP2A,HYAL2,EXOC2,DAG1,ITCH,TRIM38,ITGB7,PLSCR1,CD74,CDHR3,LAMP1,CHMP1B,TRIM62	2903
GOMF_PEPTIDE_BINDING	0.0965772618094476	0.370645228965372	-0.344012145827907	-1.18488991672565	964	173	HLA-B,HLA-A,HLA-C,CRIP1,NOD2,IPO4,TAPBP,HSP90AB1,LDLRAP1,LDLR,KDELR2,NUP153,RXRA,APBB1,PTGES2,SLC7A5,SRP68,RPLP0,ITGB2,PFDN6,ITGAM,NFKBIA,HFE,PCSK5,TOMM20,HLA-E,OPRM1,PIK3R1,CLSTN1,TAP1,TAP2,CLTA,BABAM2,IGF1R,CD14,NLN,C2CD2L,HLA-DRB5	2904
JOSEPH_RESPONSE_TO_SODIUM_BUTYRATE_DN	0.186949766960124	0.371469510952829	-0.408476997798552	-1.21462702787411	1804	36	TXK,NCL,EMP3,EIF4G2,AFF1,ELK3,NUCB1,ACP2,RNF141,NF2,HMGB1,THRA,PRKAR2A	2905
GOBP_DENDRITIC_CELL_MIGRATION	0.0977292020373514	0.371631732911134	-0.48088608134548	-1.33544597761428	920	22	SLAMF1,CCR7,CDC42,GPR183,CXCR4,GAS6,ASB2,HMGB1,CCR1,CALR,SPI1	2906
GOBP_REGULATION_OF_ISOTYPE_SWITCHING	0.0976192951450255	0.371631732911134	-0.445405629434227	-1.31252163947572	938	32	NDFIP1,PTPRC,TGFB1,CD40,NSD2,THOC1,TBX21,TNFSF13,KMT5C,BCL6,APLF,MSH2,TP53BP1,CD28,STAT6,HMCES,PARP3	2907
GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS	0.0974120082815735	0.371631732911134	-0.440059794405802	-1.31226972227416	940	35	MICAL2,SMAD3,TGFBR2,HIF1A,TMED2,CITED2,NOTCH1,ENG,SRF,PSEN1,NODAL,ASB2,NOTCH2	2908
GOBP_PURINE_NUCLEOTIDE_CATABOLIC_PROCESS	0.0974628712871287	0.371631732911134	-0.429352576479249	-1.30178137304963	944	40	HINT1,SUCLG2,PDE4B,PNP,AMPD3,PDE7A,PDE9A,NUDT15,NUDT3,DNPH1,NT5C,PDE4A,ACOT7,NUDT18,SAMHD1,PRTFDC1,NUDT8,NUDT9,ADA,MLYCD,SUCLA2,HPRT1,ABCD1,NUDT7,NT5C2	2909
GOBP_VESICLE_MEDIATED_TRANSPORT_BETWEEN_ENDOSOMAL_COMPARTMENTS	0.0972437287085785	0.371631732911134	-0.430194922451612	-1.30098346935252	941	39	MYO1D,EZR,MSN,DENND10,HOOK3,BECN1,CORO1A,VPS11,WDR91,AKTIP,STX8,FLNA,EEA1,WDR81,ANKRD27,PTPN23,RAB7A	2910
GOBP_GLYCOSPHINGOLIPID_METABOLIC_PROCESS	0.0977598843811294	0.371631732911134	-0.429948952064742	-1.30023961257838	946	39	ST3GAL1,CPTP,HEXB,CERK,ABCA2,ST6GALNAC6,ST3GAL3,GBA,ST3GAL5,ST3GAL2,NAGA,GM2A,BAX,B4GALT3,GBA2,PRKCD,B3GALT4,ST6GALNAC4,GLA,UGCG,TM9SF2,ST8SIA4,ST8SIA6,SMPD1	2911
GOBP_REGULATION_OF_LIPID_TRANSPORT	0.0971631205673759	0.371631732911134	-0.39200381513415	-1.26246211334397	958	67	PRKN,LDLRAP1,NFKB1,RXRA,MIF,PRELID1,ABCG1,SURF4,NFKBIA,P2RX4,ABCA2,P2RX7,NAXE,YJEFN3,PPARA,NR1H3,TSPO,NR1H2,ABCA1,NUS1,TRIAP1,PRKCD,FIS1,NTSR1	2912
